ID;Numero;Check in;Check-out;Notti;Camere;Ospiti;Ospiti minorenni;Ospiti maggiorenni;Ospiti esenti;Cittadinanza;Canale;Codice OTA;Stato;Addebiti;Addebito soggiorno;Addebito tassa di soggiorno;Altri addebiti;Commissioni;Commissioni trattenute;Proprietario;Quota Proprietario;Quota PM
A038;KB00618;16/07/2026;23/07/2026;7;1;1;0;1;0;GB;Booking.com;BO-648141;Annullata;961,95;874,45;17,50;70,00;170,00;Sì;;;
A038;KB00619;27/07/2026;30/07/2026;3;1;2;0;2;0;CH;Diretto;DI-761532;Confermata;447,64;342,64;15,00;90,00;0,00;No;;;
A038;KB00620;01/08/2026;03/08/2026;2;1;2;0;2;0;CH;Booking.com;BO-257677;Confermata;330,78;250,78;10,00;70,00;57,74;Sì;;;
A038;KB00621;05/08/2026;07/08/2026;2;1;3;0;3;0;ES;Diretto;DI-843266;Confermata;334,31;249,31;15,00;70,00;0,00;No;;;
A038;KB00622;07/08/2026;11/08/2026;4;1;3;1;2;1;FR;Booking.com;BO-818709;Confermata;595,33;495,33;20,00;80,00;103,56;Sì;;;
A038;KB00623;15/08/2026;17/08/2026;2;1;3;1;2;1;NL;Booking.com;BO-609892;Confermata;319,26;219,26;10,00;90,00;55,67;Sì;;;
A038;KB00624;18/08/2026;21/08/2026;3;1;1;0;1;0;ES;Airbnb;AI-874524;Confermata;419,50;322,00;7,50;90,00;61,80;Sì;;;
A038;KB00625;25/08/2026;27/08/2026;2;1;3;0;3;0;GB;Diretto;DI-908554;Confermata;312,75;217,75;15,00;80,00;0,00;No;;;
A039;KB00626;01/06/2026;06/06/2026;5;1;2;0;2;0;ES;Diretto;DI-424500;Confermata;842,64;772,64;25,00;45,00;0,00;No;;;
A039;KB00627;09/06/2026;12/06/2026;3;1;2;2;0;2;IT;Diretto;DI-269930;Confermata;522,99;462,99;0,00;60,00;0,00;No;;;
A039;KB00628;13/06/2026;19/06/2026;6;1;1;0;1;0;NL;Diretto;DI-845957;Confermata;961,28;946,28;15,00;0,00;0,00;No;;;
A039;KB00629;23/06/2026;25/06/2026;2;1;2;0;2;0;ES;Booking.com;BO-332823;Confermata;299,99;289,99;10,00;0,00;52,20;Sì;;;
A039;KB00630;28/06/2026;02/07/2026;4;1;1;0;1;0;CH;Airbnb;AI-335445;Confermata;605,84;540,84;10,00;55,00;89,38;Sì;;;
A039;KB00631;02/07/2026;06/07/2026;4;1;1;0;1;0;FR;Booking.com;BO-595404;Confermata;627,00;527,00;10,00;90,00;111,06;Sì;;;
A039;KB00632;07/07/2026;14/07/2026;7;1;2;1;1;1;US;Booking.com;BO-738457;Annullata;1021,51;941,51;0,00;80,00;183,87;Sì;;;
A039;KB00633;18/07/2026;23/07/2026;5;1;1;0;1;0;DE;Booking.com;BO-753064;Confermata;745,42;642,92;12,50;90,00;131,93;Sì;;;
A039;KB00634;26/07/2026;28/07/2026;2;1;1;0;1;0;IT;Booking.com;BO-853448;Confermata;304,96;254,96;5,00;45,00;53,99;Sì;;;
A039;KB00635;29/07/2026;02/08/2026;4;1;2;0;2;0;DE;Booking.com;BO-478120;Confermata;624,01;534,01;20,00;70,00;108,72;Sì;;;
A039;KB00636;02/08/2026;08/08/2026;6;1;3;2;1;2;NL;Booking.com;BO-365971;Confermata;930,83;860,83;15,00;55,00;164,85;Sì;;;
A039;KB00637;08/08/2026;12/08/2026;4;1;1;0;1;0;US;Airbnb;AI-469412;Confermata;621,26;611,26;10,00;0,00;91,69;Sì;;;
A039;KB00638;16/08/2026;20/08/2026;4;1;3;0;3;0;IT;Booking.com;BO-166165;Confermata;650,07;575,07;30,00;45,00;111,61;Sì;;;
A039;KB00639;23/08/2026;25/08/2026;2;1;2;0;2;0;DE;Airbnb;AI-955015;Confermata;346,05;276,05;10,00;60,00;50,41;Sì;;;
A040;KB00640;02/06/2026;06/06/2026;4;2;3;0;3;0;FR;Diretto;DI-879414;Confermata;688,31;598,31;30,00;60,00;0,00;No;;;
A040;KB00641;09/06/2026;14/06/2026;5;2;3;0;3;0;IT;Booking.com;BO-862400;Confermata;785,04;747,54;37,50;0,00;134,56;Sì;;;
A040;KB00642;17/06/2026;19/06/2026;2;2;4;2;2;2;GB;Diretto;DI-410000;Confermata;346,64;266,64;0,00;80,00;0,00;No;;;
A040;KB00643;21/06/2026;26/06/2026;5;2;4;0;4;0;FR;Booking.com;BO-556068;Confermata;855,56;735,56;50,00;70,00;145,00;Sì;;;
A040;KB00644;28/06/2026;05/07/2026;7;2;1;0;1;0;CH;Airbnb;AI-249715;Confermata;1064,96;1047,46;17,50;0,00;157,12;Sì;;;
A040;KB00645;09/07/2026;16/07/2026;7;2;4;0;4;0;DE;Airbnb;AI-133958;Confermata;1083,99;943,99;70,00;70,00;152,10;Sì;;;
A040;KB00646;20/07/2026;23/07/2026;3;2;4;0;4;0;US;Airbnb;AI-392227;Confermata;531,20;421,20;30,00;80,00;75,18;Sì;;;
A040;KB00647;24/07/2026;26/07/2026;2;2;1;0;1;0;IT;Booking.com;BO-372933;Confermata;396,92;306,92;0,00;90,00;71,45;Sì;;;
A040;KB00648;29/07/2026;01/08/2026;3;2;3;1;2;1;GB;Airbnb;AI-192055;Confermata;488,31;413,31;15,00;60,00;71,00;Sì;;;
A040;KB00649;03/08/2026;10/08/2026;7;2;3;0;3;0;ES;Booking.com;BO-768676;Confermata;1191,92;1059,42;52,50;80,00;205,10;Sì;;;
A040;KB00650;11/08/2026;15/08/2026;4;2;2;0;2;0;GB;Diretto;DI-486831;Confermata;646,79;556,79;20,00;70,00;0,00;No;;;
A040;KB00651;18/08/2026;24/08/2026;6;2;2;2;0;2;US;Diretto;DI-530749;Confermata;1008,32;938,32;0,00;70,00;0,00;No;;;
